country_id,win,year,sf_qualify,top10_last
27,0,1998,0,1
28,0,1998,0,1
29,0,1998,0,0
30,0,1998,0,0
31,0,1998,0,0
32,0,1998,0,0
33,0,1998,0,0
34,0,1998,0,0
35,0,1998,0,0
36,0,1998,0,0
37,0,1998,0,0
38,0,1998,0,0
39,0,1998,0,0
40,0,1998,0,0
41,0,1998,0,0
42,0,1998,0,0
43,0,1998,0,0
44,0,1998,0,0
45,0,1998,0,0
46,0,1998,0,0
47,0,1998,0,0
48,0,1998,0,0
49,0,1998,0,0
50,0,1998,0,0
51,0,1998,0,0
52,0,1998,0,0
53,0,1998,0,0
0,0,1999,0,1
1,0,1999,0,0
2,0,1999,0,0
3,0,1999,0,1
4,0,1999,0,1
5,0,1999,0,1
6,0,1999,0,0
7,0,1999,0,0
8,0,1999,0,1
9,0,1999,0,0
10,0,1999,0,1
11,0,1999,0,0
12,0,1999,0,0
13,1,1999,0,1
14,0,1999,0,0
15,0,1999,0,1
16,0,1999,0,0
17,0,1999,0,1
18,0,1999,0,0
19,0,1999,0,0
20,0,1999,0,0
21,0,1999,0,0
22,0,1999,0,0
23,0,1999,0,0
24,0,1999,0,0
25,0,1999,0,0
26,0,1999,0,1
27,0,1999,0,0
28,0,1999,0,0
29,0,1999,0,0
30,0,1999,0,0
31,0,1999,0,0
32,0,1999,0,0
33,0,1999,0,0
34,0,1999,0,0
35,0,1999,0,0
36,0,1999,0,0
37,0,1999,0,0
38,0,1999,0,0
39,0,1999,0,0
40,0,1999,0,0
41,0,1999,0,0
42,0,1999,0,0
43,0,1999,0,0
44,0,1999,0,0
45,0,1999,0,0
46,0,1999,0,0
47,0,1999,0,0
48,0,1999,0,0
49,0,1999,0,0
50,0,1999,0,0
51,0,1999,0,0
52,0,1999,0,0
53,0,1999,0,0
0,0,2000,0,0
1,0,2000,0,0
2,0,2000,0,0
3,0,2000,0,1
4,0,2000,0,0
5,0,2000,0,1
6,0,2000,0,0
7,0,2000,0,0
8,0,2000,0,0
9,0,2000,0,0
10,0,2000,0,0
11,0,2000,0,0
12,0,2000,0,0
13,0,2000,0,1
14,0,2000,0,0
15,0,2000,0,1
16,0,2000,0,0
17,0,2000,0,0
18,0,2000,0,0
19,0,2000,0,1
20,0,2000,0,0
21,1,2000,0,1
22,0,2000,0,0
23,0,2000,0,0
24,0,2000,0,1
25,0,2000,0,1
26,0,2000,0,1
27,0,2000,0,0
28,0,2000,0,1
29,0,2000,0,0
30,0,2000,0,0
31,0,2000,0,0
32,0,2000,0,0
33,0,2000,0,0
34,0,2000,0,0
35,0,2000,0,0
36,0,2000,0,0
37,0,2000,0,0
38,0,2000,0,0
39,0,2000,0,0
40,0,2000,0,0
41,0,2000,0,0
42,0,2000,0,0
43,0,2000,0,0
44,0,2000,0,0
45,0,2000,0,0
46,0,2000,0,0
47,0,2000,0,0
48,0,2000,0,0
49,0,2000,0,0
50,0,2000,0,0
51,0,2000,0,0
52,0,2000,0,0
53,0,2000,0,0
0,0,2001,0,0
1,0,2001,0,0
2,0,2001,0,0
3,0,2001,0,1
4,0,2001,0,1
5,0,2001,0,0
6,0,2001,0,0
7,0,2001,0,0
8,0,2001,0,1
9,0,2001,0,0
10,0,2001,0,0
11,0,2001,0,0
12,0,2001,0,0
13,0,2001,0,1
14,0,2001,0,0
15,0,2001,0,0
16,0,2001,0,1
17,0,2001,0,0
18,0,2001,0,0
19,0,2001,0,0
20,0,2001,0,0
21,0,2001,0,1
22,0,2001,0,0
23,0,2001,0,0
24,0,2001,0,0
25,0,2001,0,0
26,0,2001,0,1
27,0,2001,0,0
28,1,2001,0,1
29,0,2001,0,0
30,0,2001,0,0
31,0,2001,0,0
32,0,2001,0,0
33,0,2001,0,1
34,0,2001,0,0
35,0,2001,0,0
36,0,2001,0,1
37,0,2001,0,0
38,0,2001,0,0
39,0,2001,0,0
40,0,2001,0,0
41,0,2001,0,0
42,0,2001,0,0
43,0,2001,0,0
44,0,2001,0,0
45,0,2001,0,0
46,0,2001,0,0
47,0,2001,0,0
48,0,2001,0,0
49,0,2001,0,0
50,0,2001,0,0
51,0,2001,0,0
52,0,2001,0,0
53,0,2001,0,0
0,0,2002,0,0
1,0,2002,0,0
2,0,2002,0,1
3,0,2002,0,1
4,0,2002,0,0
5,0,2002,0,0
6,0,2002,0,0
7,0,2002,0,0
8,0,2002,0,1
9,0,2002,0,0
10,0,2002,0,0
11,0,2002,0,0
12,0,2002,0,1
13,0,2002,0,1
14,0,2002,0,0
15,0,2002,0,0
16,0,2002,0,0
17,0,2002,0,0
18,0,2002,0,0
19,0,2002,0,0
20,0,2002,0,1
21,0,2002,0,1
22,0,2002,0,0
23,0,2002,0,0
24,0,2002,0,0
25,0,2002,0,0
26,0,2002,0,1
27,0,2002,0,1
28,0,2002,0,1
29,0,2002,0,0
30,0,2002,0,0
31,0,2002,0,0
32,0,2002,0,0
33,0,2002,0,0
34,0,2002,0,0
35,0,2002,0,0
36,1,2002,0,0
37,0,2002,0,0
38,0,2002,0,0
39,0,2002,0,0
40,0,2002,0,0
41,0,2002,0,0
42,0,2002,0,0
43,0,2002,0,0
44,0,2002,0,0
45,0,2002,0,0
46,0,2002,0,0
47,0,2002,0,0
48,0,2002,0,0
49,0,2002,0,0
50,0,2002,0,0
51,0,2002,0,0
52,0,2002,0,0
53,0,2002,0,0
0,0,2003,0,0
1,0,2003,0,0
2,0,2003,0,1
3,0,2003,0,0
4,0,2003,0,0
5,0,2003,0,0
6,0,2003,0,0
7,0,2003,0,0
8,0,2003,0,1
9,0,2003,0,0
10,0,2003,0,0
11,0,2003,0,0
12,0,2003,0,1
13,0,2003,0,1
14,0,2003,0,0
15,0,2003,0,0
16,1,2003,0,0
17,0,2003,0,1
18,0,2003,0,0
19,0,2003,0,0
20,0,2003,0,0
21,0,2003,0,0
22,0,2003,0,0
23,0,2003,0,1
24,0,2003,0,0
25,0,2003,0,0
26,0,2003,0,0
27,0,2003,0,0
28,0,2003,0,1
29,0,2003,0,0
30,0,2003,0,0
31,0,2003,0,0
32,0,2003,0,1
33,0,2003,0,1
34,0,2003,0,0
35,0,2003,0,0
36,0,2003,0,1
37,0,2003,0,0
38,0,2003,0,0
39,0,2003,0,0
40,0,2003,0,0
41,0,2003,0,0
42,0,2003,0,0
43,0,2003,0,0
44,0,2003,0,0
45,0,2003,0,0
46,0,2003,0,0
47,0,2003,0,0
48,0,2003,0,0
49,0,2003,0,0
50,0,2003,0,0
51,0,2003,0,0
52,0,2003,0,0
53,0,2003,0,0
0,0,2004,0,1
1,0,2004,0,0
2,0,2004,0,0
3,0,2004,0,0
4,0,2004,0,0
5,0,2004,0,0
6,0,2004,0,0
7,0,2004,0,0
8,0,2004,1,0
9,0,2004,0,0
10,0,2004,0,1
11,0,2004,0,0
12,0,2004,0,1
13,0,2004,0,1
14,0,2004,0,0
15,0,2004,1,0
16,0,2004,0,1
17,0,2004,0,0
18,0,2004,0,0
19,0,2004,0,1
20,0,2004,1,0
21,0,2004,0,0
22,0,2004,0,0
23,0,2004,1,0
24,0,2004,0,1
25,0,2004,1,0
26,0,2004,1,0
27,0,2004,0,0
28,0,2004,0,0
29,0,2004,0,0
30,0,2004,0,0
31,0,2004,0,1
32,0,2004,0,1
33,0,2004,0,1
34,0,2004,0,0
35,0,2004,1,0
36,0,2004,0,0
37,1,2004,1,0
38,0,2004,1,0
39,0,2004,0,0
40,0,2004,0,0
41,0,2004,1,0
42,0,2004,0,0
43,0,2004,0,0
44,0,2004,0,0
45,0,2004,0,0
46,0,2004,0,0
47,0,2004,0,0
48,0,2004,0,0
49,0,2004,0,0
50,0,2004,0,0
51,0,2004,0,0
52,0,2004,0,0
53,0,2004,0,0
0,0,2005,0,0
1,0,2005,0,0
2,0,2005,0,0
3,0,2005,0,1
4,0,2005,0,0
5,0,2005,1,0
6,0,2005,0,0
7,0,2005,0,0
8,0,2005,0,0
9,0,2005,0,0
10,0,2005,1,0
11,0,2005,0,0
12,0,2005,0,1
13,0,2005,0,1
14,0,2005,1,0
15,0,2005,0,0
16,0,2005,0,1
17,0,2005,0,0
18,0,2005,0,0
19,0,2005,0,0
20,1,2005,0,1
21,0,2005,1,0
22,0,2005,0,0
23,0,2005,0,1
24,0,2005,0,0
25,0,2005,0,1
26,0,2005,1,0
27,0,2005,0,0
28,0,2005,0,0
29,0,2005,1,0
30,0,2005,0,0
31,0,2005,0,0
32,0,2005,1,0
33,0,2005,0,0
34,0,2005,0,0
35,0,2005,1,0
36,0,2005,1,0
37,0,2005,0,1
38,0,2005,0,1
39,0,2005,0,0
40,0,2005,0,0
41,0,2005,0,1
42,0,2005,0,0
43,0,2005,1,0
44,0,2005,0,0
45,0,2005,0,0
46,0,2005,0,0
47,0,2005,0,0
48,0,2005,0,0
49,0,2005,0,0
50,0,2005,0,0
51,0,2005,0,0
52,0,2005,0,0
53,0,2005,0,0
0,0,2006,0,0
1,1,2006,1,0
2,0,2006,0,0
3,0,2006,0,0
4,0,2006,1,0
5,0,2006,0,1
6,0,2006,0,0
7,0,2006,0,0
8,0,2006,0,1
9,0,2006,0,0
10,0,2006,0,1
11,0,2006,0,0
12,0,2006,0,0
13,0,2006,1,0
14,0,2006,0,1
15,0,2006,0,0
16,0,2006,1,0
17,0,2006,0,0
18,0,2006,0,0
19,0,2006,0,0
20,0,2006,0,1
21,0,2006,0,1
22,0,2006,0,0
23,0,2006,0,0
24,0,2006,0,0
25,0,2006,1,0
26,0,2006,0,0
27,0,2006,0,0
28,0,2006,0,0
29,0,2006,0,0
30,0,2006,1,0
31,0,2006,0,0
32,0,2006,0,1
33,0,2006,1,0
34,0,2006,0,0
35,0,2006,1,0
36,0,2006,0,1
37,0,2006,1,0
38,0,2006,0,0
39,0,2006,0,0
40,0,2006,0,0
41,0,2006,0,1
42,0,2006,0,0
43,0,2006,0,1
44,0,2006,1,0
45,0,2006,0,0
46,0,2006,0,0
47,0,2006,0,0
48,0,2006,0,0
49,0,2006,0,0
50,0,2006,0,0
51,0,2006,0,0
52,0,2006,0,0
53,0,2006,0,0
0,0,2007,0,0
1,0,2007,0,1
2,0,2007,0,0
3,0,2007,0,0
4,0,2007,0,1
5,0,2007,0,0
6,0,2007,0,0
7,0,2007,0,0
8,0,2007,0,0
9,0,2007,0,0
10,0,2007,0,0
11,0,2007,0,0
12,0,2007,0,0
13,0,2007,0,1
14,0,2007,0,0
15,0,2007,0,0
16,0,2007,1,0
17,0,2007,0,0
18,0,2007,0,0
19,0,2007,0,0
20,0,2007,0,1
21,0,2007,0,0
22,0,2007,0,0
23,0,2007,0,0
24,0,2007,0,0
25,0,2007,0,1
26,0,2007,0,0
27,0,2007,1,0
28,0,2007,0,0
29,0,2007,1,0
30,0,2007,0,1
31,0,2007,0,0
32,0,2007,0,1
33,0,2007,0,1
34,0,2007,0,0
35,0,2007,1,0
36,0,2007,1,0
37,0,2007,0,1
38,0,2007,0,0
39,0,2007,0,0
40,0,2007,1,0
41,0,2007,0,0
42,0,2007,1,0
43,0,2007,1,0
44,0,2007,0,1
45,0,2007,0,0
46,0,2007,1,0
47,0,2007,0,0
48,1,2007,1,0
49,0,2007,0,0
50,0,2007,0,0
51,0,2007,0,0
52,0,2007,0,0
53,0,2007,0,0
0,0,2008,0,0
1,0,2008,1,0
2,0,2008,0,0
3,0,2008,0,0
4,0,2008,0,0
5,0,2008,1,0
6,0,2008,0,0
7,0,2008,0,0
8,0,2008,0,0
9,0,2008,0,0
10,0,2008,1,0
11,0,2008,1,0
12,0,2008,0,0
13,0,2008,1,0
14,0,2008,0,0
15,0,2008,0,0
16,0,2008,1,1
17,0,2008,0,0
18,0,2008,0,0
19,0,2008,0,0
20,0,2008,1,1
21,0,2008,1,0
22,0,2008,0,0
23,0,2008,0,0
24,0,2008,1,0
25,0,2008,1,0
26,0,2008,1,0
27,0,2008,0,0
28,0,2008,0,0
29,0,2008,0,1
30,0,2008,0,0
31,0,2008,1,0
32,0,2008,1,0
33,1,2008,1,1
34,0,2008,0,0
35,0,2008,0,0
36,0,2008,1,0
37,0,2008,1,1
38,0,2008,1,0
39,0,2008,0,0
40,0,2008,0,1
41,0,2008,0,0
42,0,2008,0,1
43,0,2008,0,1
44,0,2008,1,1
45,0,2008,0,0
46,0,2008,1,0
47,0,2008,0,0
48,0,2008,0,1
49,0,2008,1,0
50,0,2008,0,0
51,0,2008,0,0
52,0,2008,0,0
53,0,2008,0,0
0,0,2009,0,0
1,0,2009,1,0
2,0,2009,0,0
3,0,2009,0,0
4,0,2009,0,0
5,0,2009,1,1
6,0,2009,0,0
7,0,2009,0,0
8,0,2009,1,0
9,0,2009,0,0
10,1,2009,1,1
11,0,2009,1,0
12,0,2009,0,0
13,0,2009,1,0
14,0,2009,0,0
15,0,2009,0,0
16,0,2009,1,1
17,0,2009,0,0
18,0,2009,0,0
19,0,2009,0,0
20,0,2009,1,1
21,0,2009,1,0
22,0,2009,0,0
23,0,2009,0,0
24,0,2009,1,0
25,0,2009,1,1
26,0,2009,1,0
27,0,2009,0,0
28,0,2009,1,0
29,0,2009,0,0
30,0,2009,1,0
31,0,2009,0,0
32,0,2009,1,0
33,0,2009,0,1
34,0,2009,0,0
35,0,2009,0,0
36,0,2009,0,0
37,0,2009,1,1
38,0,2009,1,0
39,0,2009,0,0
40,0,2009,0,0
41,0,2009,0,0
42,0,2009,0,0
43,0,2009,1,0
44,0,2009,1,1
45,0,2009,0,0
46,0,2009,0,0
47,0,2009,0,0
48,0,2009,0,1
49,0,2009,1,1
50,0,2009,0,0
51,0,2009,0,0
52,0,2009,0,0
53,0,2009,0,0
0,0,2010,1,0
1,0,2010,0,0
2,0,2010,0,1
3,1,2010,0,0
4,0,2010,1,0
5,0,2010,1,0
6,0,2010,0,0
7,0,2010,0,0
8,0,2010,0,0
9,0,2010,0,0
10,0,2010,0,1
11,0,2010,1,0
12,0,2010,0,0
13,0,2010,0,0
14,0,2010,0,0
15,0,2010,0,0
16,0,2010,1,1
17,0,2010,0,1
18,0,2010,0,0
19,0,2010,0,0
20,0,2010,1,1
21,0,2010,1,0
22,0,2010,0,0
23,0,2010,1,0
24,0,2010,1,1
25,0,2010,1,1
26,0,2010,0,0
27,0,2010,0,0
28,0,2010,0,1
29,0,2010,0,0
30,0,2010,0,0
31,0,2010,0,0
32,0,2010,1,0
33,0,2010,1,0
34,0,2010,0,0
35,0,2010,0,0
36,0,2010,0,0
37,0,2010,1,0
38,0,2010,1,0
39,0,2010,0,0
40,0,2010,1,0
41,0,2010,0,0
42,0,2010,0,0
43,0,2010,1,0
44,0,2010,1,1
45,0,2010,0,0
46,0,2010,1,0
47,0,2010,0,0
48,0,2010,1,0
49,0,2010,1,1
50,0,2010,0,0
51,0,2010,0,0
52,0,2010,0,0
53,0,2010,0,0
0,0,2011,0,1
1,0,2011,1,0
2,0,2011,0,0
3,0,2011,0,1
4,0,2011,1,0
5,0,2011,0,0
6,0,2011,0,0
7,0,2011,0,0
8,0,2011,0,0
9,0,2011,0,0
10,0,2011,0,0
11,0,2011,0,0
12,0,2011,0,0
13,0,2011,1,0
14,0,2011,1,0
15,0,2011,0,0
16,0,2011,0,1
17,0,2011,0,0
18,0,2011,0,0
19,0,2011,1,0
20,0,2011,1,1
21,0,2011,1,1
22,0,2011,0,0
23,0,2011,0,0
24,0,2011,1,0
25,0,2011,1,0
26,0,2011,0,0
27,0,2011,1,0
28,0,2011,1,0
29,0,2011,1,0
30,0,2011,1,0
31,0,2011,0,0
32,0,2011,1,1
33,0,2011,1,0
34,0,2011,0,0
35,0,2011,0,0
36,0,2011,0,0
37,0,2011,1,1
38,0,2011,0,0
39,0,2011,0,0
40,0,2011,0,0
41,0,2011,0,0
42,0,2011,0,0
43,0,2011,1,0
44,0,2011,0,1
45,0,2011,0,0
46,0,2011,1,1
47,0,2011,0,0
48,0,2011,1,0
49,1,2011,1,1
50,0,2011,0,0
51,0,2011,0,0
52,0,2011,0,0
53,0,2011,0,0
0,0,2012,0,0
1,0,2012,0,0
2,0,2012,0,0
3,0,2012,0,1
4,0,2012,1,1
5,0,2012,0,0
6,0,2012,0,1
7,0,2012,0,0
8,0,2012,1,0
9,0,2012,0,0
10,0,2012,1,0
11,0,2012,0,0
12,0,2012,0,0
13,1,2012,1,1
14,0,2012,0,0
15,0,2012,0,0
16,0,2012,1,0
17,0,2012,0,0
18,0,2012,0,0
19,0,2012,0,0
20,0,2012,1,1
21,0,2012,1,1
22,0,2012,0,0
23,0,2012,1,0
24,0,2012,1,0
25,0,2012,1,1
26,0,2012,0,0
27,0,2012,0,0
28,0,2012,1,0
29,0,2012,1,0
30,0,2012,1,0
31,0,2012,0,0
32,0,2012,1,0
33,0,2012,1,0
34,0,2012,0,0
35,0,2012,1,0
36,0,2012,0,0
37,0,2012,1,1
38,0,2012,1,0
39,0,2012,0,0
40,0,2012,0,0
41,0,2012,0,0
42,0,2012,0,0
43,0,2012,1,0
44,0,2012,0,0
45,0,2012,0,0
46,0,2012,0,1
47,0,2012,0,0
48,0,2012,1,0
49,0,2012,0,1
50,0,2012,0,0
51,0,2012,0,0
52,0,2012,0,0
53,0,2012,0,0
0,0,2013,1,0
1,0,2013,1,0
2,0,2013,0,0
3,0,2013,0,1
4,0,2013,1,0
5,0,2013,0,0
6,0,2013,0,1
7,0,2013,0,0
8,0,2013,1,0
9,0,2013,0,0
10,0,2013,1,0
11,0,2013,0,0
12,0,2013,0,1
13,0,2013,0,1
14,0,2013,0,0
15,0,2013,1,0
16,0,2013,0,1
17,0,2013,0,0
18,0,2013,0,0
19,0,2013,0,0
20,0,2013,1,0
21,1,2013,1,0
22,0,2013,0,0
23,0,2013,0,0
24,0,2013,1,0
25,0,2013,0,0
26,0,2013,0,0
27,0,2013,0,0
28,0,2013,1,1
29,0,2013,1,0
30,0,2013,1,0
31,0,2013,0,0
32,0,2013,1,0
33,0,2013,1,1
34,0,2013,0,0
35,0,2013,0,0
36,0,2013,0,0
37,0,2013,1,0
38,0,2013,0,1
39,0,2013,0,0
40,0,2013,1,0
41,0,2013,0,0
42,0,2013,0,0
43,0,2013,1,0
44,0,2013,1,0
45,0,2013,0,0
46,0,2013,1,0
47,0,2013,0,0
48,0,2013,0,1
49,0,2013,1,1
50,0,2013,0,0
51,0,2013,0,0
52,0,2013,0,0
53,0,2013,0,0
0,0,2014,0,0
1,0,2014,1,0
2,0,2014,0,0
3,0,2014,0,0
4,0,2014,0,0
5,0,2014,0,0
6,0,2014,0,1
7,0,2014,0,0
8,0,2014,1,1
9,0,2014,0,0
10,0,2014,1,1
11,0,2014,0,0
12,0,2014,0,0
13,0,2014,1,0
14,0,2014,1,0
15,0,2014,1,1
16,0,2014,0,0
17,0,2014,0,0
18,0,2014,0,0
19,1,2014,1,0
20,0,2014,1,1
21,0,2014,0,1
22,0,2014,0,0
23,0,2014,0,0
24,0,2014,1,0
25,0,2014,0,0
26,0,2014,0,0
27,0,2014,1,0
28,0,2014,0,0
29,0,2014,1,1
30,0,2014,0,0
31,0,2014,1,0
32,0,2014,1,0
33,0,2014,1,1
34,0,2014,0,0
35,0,2014,0,0
36,0,2014,0,0
37,0,2014,1,1
38,0,2014,0,0
39,0,2014,0,0
40,0,2014,1,0
41,0,2014,0,0
42,0,2014,0,0
43,0,2014,0,0
44,0,2014,1,0
45,0,2014,0,0
46,0,2014,0,0
47,0,2014,1,0
48,0,2014,0,0
49,0,2014,1,1
50,0,2014,1,0
51,0,2014,0,0
52,0,2014,0,0
53,0,2014,0,0
0,0,2015,1,0
1,0,2015,0,0
2,0,2015,0,0
3,0,2015,0,0
4,0,2015,0,0
5,0,2015,1,0
6,0,2015,0,0
7,0,2015,0,0
8,0,2015,0,0
9,0,2015,0,0
10,0,2015,1,1
11,0,2015,0,0
12,0,2015,0,1
13,1,2015,1,1
14,0,2015,0,0
15,0,2015,0,1
16,0,2015,0,0
17,0,2015,0,0
18,0,2015,0,0
19,0,2015,0,1
20,0,2015,1,0
21,0,2015,0,1
22,0,2015,0,0
23,0,2015,1,0
24,0,2015,0,0
25,0,2015,0,0
26,0,2015,0,0
27,0,2015,1,0
28,0,2015,1,0
29,0,2015,1,1
30,0,2015,1,0
31,0,2015,1,0
32,0,2015,1,0
33,0,2015,1,1
34,0,2015,0,0
35,0,2015,0,0
36,0,2015,1,0
37,0,2015,0,1
38,0,2015,1,0
39,0,2015,0,0
40,0,2015,0,0
41,0,2015,0,0
42,0,2015,0,0
43,0,2015,0,0
44,0,2015,1,1
45,0,2015,0,0
46,0,2015,1,0
47,0,2015,1,0
48,0,2015,1,0
49,0,2015,1,0
50,0,2015,0,0
51,0,2015,0,0
52,0,2015,0,0
53,0,2015,0,0
0,0,2016,1,1
1,0,2016,0,0
2,0,2016,0,0
3,0,2016,0,0
4,0,2016,0,0
5,0,2016,1,1
6,0,2016,0,1
7,0,2016,0,0
8,0,2016,1,0
9,0,2016,0,0
10,0,2016,0,1
11,0,2016,0,0
12,0,2016,0,0
13,0,2016,0,1
14,0,2016,0,0
15,0,2016,1,0
16,0,2016,0,0
17,0,2016,0,0
18,0,2016,0,0
19,0,2016,1,0
20,0,2016,0,0
21,0,2016,0,0
22,0,2016,0,0
23,0,2016,1,0
24,0,2016,0,0
25,0,2016,0,0
26,0,2016,1,0
27,0,2016,0,0
28,0,2016,0,1
29,0,2016,1,0
30,0,2016,1,0
31,0,2016,1,0
32,0,2016,0,0
33,0,2016,1,1
34,0,2016,0,0
35,0,2016,0,0
36,0,2016,1,1
37,1,2016,1,0
38,0,2016,0,0
39,0,2016,0,0
40,0,2016,0,0
41,0,2016,0,0
42,0,2016,1,0
43,0,2016,0,0
44,0,2016,1,0
45,0,2016,1,0
46,0,2016,1,0
47,0,2016,0,0
48,0,2016,1,1
49,0,2016,1,0
50,0,2016,0,0
51,0,2016,1,1
52,0,2016,0,0
53,0,2016,0,0
0,0,2017,1,1
1,0,2017,0,0
2,0,2017,0,1
3,0,2017,0,0
4,0,2017,0,0
5,0,2017,1,0
6,0,2017,0,0
7,0,2017,0,0
8,0,2017,0,0
9,0,2017,0,0
10,0,2017,1,0
11,1,2017,1,0
12,0,2017,0,0
13,0,2017,1,1
14,0,2017,0,0
15,0,2017,1,0
16,0,2017,0,0
17,0,2017,0,0
18,0,2017,0,0
19,0,2017,1,0
20,0,2017,1,0
21,0,2017,1,0
22,0,2017,0,0
23,0,2017,1,0
24,0,2017,0,0
25,0,2017,0,0
26,0,2017,1,0
27,0,2017,0,0
28,0,2017,0,0
29,0,2017,1,0
30,0,2017,0,1
31,0,2017,1,1
32,0,2017,1,0
33,0,2017,0,1
34,0,2017,0,0
35,0,2017,0,0
36,0,2017,0,0
37,0,2017,0,1
38,0,2017,0,0
39,0,2017,0,0
40,0,2017,1,0
41,0,2017,0,0
42,0,2017,1,1
43,0,2017,1,0
44,0,2017,1,1
45,0,2017,0,0
46,0,2017,0,0
47,0,2017,0,0
48,0,2017,0,0
49,0,2017,1,0
50,0,2017,0,0
51,0,2017,1,1
52,0,2017,0,0
53,0,2017,0,0
0,0,2018,0,1
1,0,2018,1,0
2,0,2018,0,0
3,0,2018,0,0
4,0,2018,1,0
5,1,2018,1,0
6,0,2018,0,1
7,0,2018,0,0
8,0,2018,0,0
9,0,2018,0,0
10,0,2018,1,1
11,0,2018,0,1
12,0,2018,0,0
13,0,2018,1,1
14,0,2018,0,0
15,0,2018,1,0
16,0,2018,0,0
17,0,2018,0,0
18,0,2018,0,0
19,0,2018,1,0
20,0,2018,0,0
21,0,2018,1,0
22,0,2018,0,0
23,0,2018,1,0
24,0,2018,0,0
25,0,2018,0,0
26,0,2018,0,0
27,0,2018,1,0
28,0,2018,1,0
29,0,2018,1,1
30,0,2018,1,0
31,0,2018,0,0
32,0,2018,0,1
33,0,2018,0,0
34,0,2018,0,0
35,0,2018,0,0
36,0,2018,0,0
37,0,2018,1,0
38,0,2018,1,0
39,0,2018,0,0
40,0,2018,0,0
41,0,2018,0,0
42,0,2018,1,1
43,0,2018,1,1
44,0,2018,0,0
45,0,2018,1,0
46,0,2018,0,0
47,0,2018,0,0
48,0,2018,1,0
49,0,2018,0,0
50,0,2018,0,0
51,0,2018,1,1
52,0,2018,0,0
53,0,2018,0,0
